timestamp_seconds,datetime_utc,latitude,longitude,altitude_m_agl,altitude_m_msl,heading_deg,pitch_deg,roll_deg,gimbal_pitch_deg,ground_speed_mps
957,2026-04-15T14:15:57Z,38.350691,-89.814440,40.15,190.15,306.01,0.21,1.23,-44.34,10.11
958,2026-04-15T14:15:58Z,38.350764,-89.814522,39.65,189.65,306.01,-0.02,0.62,-45.49,9.87
959,2026-04-15T14:15:59Z,38.350806,-89.814628,39.73,189.73,306.01,1.36,2.66,-43.98,10.17
960,2026-04-15T14:16:00Z,38.350855,-89.814702,39.28,189.28,306.01,-0.84,-0.83,-43.02,10.17
961,2026-04-15T14:16:01Z,38.350908,-89.814807,40.30,190.30,306.01,-2.04,0.49,-45.34,9.99
962,2026-04-15T14:16:02Z,38.350963,-89.814903,40.23,190.23,306.01,-2.28,0.33,-43.24,10.16
963,2026-04-15T14:16:03Z,38.351000,-89.815006,39.66,189.66,306.01,-2.75,-1.44,-43.85,9.21
964,2026-04-15T14:16:04Z,38.351067,-89.815099,39.92,189.92,306.01,0.73,0.06,-42.36,10.20
965,2026-04-15T14:16:05Z,38.351125,-89.815176,39.73,189.73,306.01,-1.75,-1.93,-44.45,9.66
966,2026-04-15T14:16:06Z,38.351177,-89.815281,39.82,189.82,306.01,-0.31,0.05,-44.71,10.42
967,2026-04-15T14:16:07Z,38.351233,-89.815375,38.77,188.77,306.01,0.53,-0.87,-45.34,9.22
968,2026-04-15T14:16:08Z,38.351266,-89.815468,40.06,190.06,306.01,-1.62,-1.73,-43.07,10.02
969,2026-04-15T14:16:09Z,38.351332,-89.815553,39.33,189.33,306.01,-0.42,-1.73,-44.91,9.69
970,2026-04-15T14:16:10Z,38.351377,-89.815653,39.60,189.60,306.01,-2.37,0.18,-46.03,9.34
971,2026-04-15T14:16:11Z,38.351439,-89.815739,40.17,190.17,306.01,-0.97,-1.73,-44.81,10.32
972,2026-04-15T14:16:12Z,38.351501,-89.815834,39.97,189.97,306.01,-0.23,0.95,-45.40,9.92
973,2026-04-15T14:16:13Z,38.351551,-89.815918,41.08,191.08,306.01,1.73,1.20,-46.22,9.71
974,2026-04-15T14:16:14Z,38.351604,-89.816009,39.70,189.70,306.01,1.12,-1.94,-45.17,9.02
975,2026-04-15T14:16:15Z,38.351636,-89.816102,39.08,189.08,306.01,-0.85,-0.01,-46.48,9.77
976,2026-04-15T14:16:16Z,38.351709,-89.816196,39.82,189.82,306.01,-4.13,2.41,-45.23,9.89
977,2026-04-15T14:16:17Z,38.351763,-89.816292,40.03,190.03,306.01,-0.96,1.53,-43.42,10.28
978,2026-04-15T14:16:18Z,38.351812,-89.816389,40.49,190.49,306.01,-0.56,-0.51,-44.87,10.17
979,2026-04-15T14:16:19Z,38.351870,-89.816485,40.40,190.40,306.01,0.89,-0.09,-44.43,10.79
980,2026-04-15T14:16:20Z,38.351912,-89.816585,39.62,189.62,306.01,1.44,-0.72,-46.85,9.45
981,2026-04-15T14:16:21Z,38.351973,-89.816661,40.15,190.15,306.01,-1.68,2.64,-45.60,9.46
982,2026-04-15T14:16:22Z,38.352026,-89.816756,39.31,189.31,306.01,0.74,-0.47,-45.28,9.41
983,2026-04-15T14:16:23Z,38.352084,-89.816869,39.97,189.97,306.01,1.26,-0.41,-44.53,10.47
984,2026-04-15T14:16:24Z,38.352133,-89.816953,39.26,189.26,306.01,0.08,2.73,-45.64,10.35
985,2026-04-15T14:16:25Z,38.352189,-89.817027,40.25,190.25,306.01,-1.42,-0.44,-45.49,10.01
986,2026-04-15T14:16:26Z,38.352233,-89.817141,40.12,190.12,306.01,-1.32,0.80,-46.89,10.71
987,2026-04-15T14:16:27Z,38.352291,-89.817219,39.54,189.54,306.01,0.16,2.71,-44.89,10.22
988,2026-04-15T14:16:28Z,38.352343,-89.817316,39.44,189.44,306.01,0.27,0.46,-44.92,11.04
989,2026-04-15T14:16:29Z,38.352379,-89.817423,39.16,189.16,306.01,0.75,-0.50,-46.43,10.53
990,2026-04-15T14:16:30Z,38.352437,-89.817501,39.38,189.38,306.01,-1.21,-0.42,-45.10,10.35
991,2026-04-15T14:16:31Z,38.352478,-89.817583,40.02,190.02,306.01,-0.59,-0.50,-46.03,9.11
992,2026-04-15T14:16:32Z,38.352554,-89.817672,40.17,190.17,306.01,-1.02,-2.97,-44.80,9.44
993,2026-04-15T14:16:33Z,38.352594,-89.817775,40.40,190.40,306.01,0.31,-0.38,-46.62,10.35
994,2026-04-15T14:16:34Z,38.352676,-89.817846,39.95,189.95,306.01,-1.73,-0.58,-44.97,10.17
995,2026-04-15T14:16:35Z,38.352704,-89.817944,40.16,190.16,306.01,-0.61,0.37,-46.59,9.75
996,2026-04-15T14:16:36Z,38.352766,-89.818057,40.45,190.45,306.01,-0.98,-1.00,-43.61,10.14
997,2026-04-15T14:16:37Z,38.352819,-89.818143,40.30,190.30,306.01,-1.64,2.70,-45.19,9.96
998,2026-04-15T14:16:38Z,38.352879,-89.818243,40.55,190.55,306.01,-1.97,-0.42,-45.48,9.65
999,2026-04-15T14:16:39Z,38.352926,-89.818331,39.23,189.23,306.01,-2.10,-1.12,-45.09,9.70
1000,2026-04-15T14:16:40Z,38.352968,-89.818414,40.21,190.21,306.01,1.93,1.37,-44.80,9.66
1001,2026-04-15T14:16:41Z,38.353023,-89.818498,40.40,190.40,306.01,0.24,-1.25,-44.11,9.57
1002,2026-04-15T14:16:42Z,38.353070,-89.818620,39.69,189.69,306.01,-1.57,0.01,-47.15,10.19
1003,2026-04-15T14:16:43Z,38.353140,-89.818737,40.09,190.09,306.01,-0.75,1.65,-43.87,10.10
1004,2026-04-15T14:16:44Z,38.353195,-89.818786,40.16,190.16,306.01,0.40,1.65,-45.05,9.85
1005,2026-04-15T14:16:45Z,38.353216,-89.818911,40.90,190.90,306.01,-0.92,1.42,-44.10,9.67
1006,2026-04-15T14:16:46Z,38.353296,-89.818983,38.94,188.94,306.01,-0.57,1.63,-44.86,10.89
1007,2026-04-15T14:16:47Z,38.353339,-89.819080,39.92,189.92,306.01,-1.94,0.60,-43.19,10.66
1008,2026-04-15T14:16:48Z,38.353392,-89.819169,39.41,189.41,306.01,-1.70,0.97,-46.97,10.66
1009,2026-04-15T14:16:49Z,38.353441,-89.819260,39.44,189.44,306.01,-2.01,0.13,-46.18,9.90
1010,2026-04-15T14:16:50Z,38.353493,-89.819352,39.05,189.05,306.01,-1.22,2.40,-45.53,10.25
1011,2026-04-15T14:16:51Z,38.353547,-89.819447,40.50,190.50,306.01,-0.96,1.89,-46.04,9.03
1012,2026-04-15T14:16:52Z,38.353597,-89.819559,39.83,189.83,306.01,0.67,-2.25,-45.48,9.50
1013,2026-04-15T14:16:53Z,38.353659,-89.819641,39.88,189.88,306.01,-1.33,1.84,-44.58,9.61
1014,2026-04-15T14:16:54Z,38.353717,-89.819714,40.20,190.20,306.01,0.87,-0.37,-43.25,9.88
1015,2026-04-15T14:16:55Z,38.353768,-89.819819,40.78,190.78,306.01,-1.05,0.72,-46.28,10.33
1016,2026-04-15T14:16:56Z,38.353817,-89.819910,40.07,190.07,306.00,-1.43,0.60,-44.44,9.93
1017,2026-04-15T14:16:57Z,38.353866,-89.820005,40.25,190.25,306.00,0.53,0.71,-44.40,10.20
1018,2026-04-15T14:16:58Z,38.353932,-89.820092,39.75,189.75,306.00,-1.00,-0.88,-44.66,10.13
1019,2026-04-15T14:16:59Z,38.353978,-89.820198,40.28,190.28,306.00,0.69,-2.00,-43.68,9.70
1020,2026-04-15T14:17:00Z,38.354035,-89.820278,40.01,190.01,306.00,-2.50,0.11,-45.37,9.47
1021,2026-04-15T14:17:01Z,38.354087,-89.820364,40.21,190.21,306.00,0.95,-0.91,-44.60,9.62
1022,2026-04-15T14:17:02Z,38.354142,-89.820475,40.73,190.73,306.00,0.04,1.91,-44.81,9.86
1023,2026-04-15T14:17:03Z,38.354182,-89.820565,40.12,190.12,306.00,-0.76,1.42,-45.19,9.82
1024,2026-04-15T14:17:04Z,38.354258,-89.820656,39.49,189.49,306.00,1.40,-0.87,-43.88,9.90
1025,2026-04-15T14:17:05Z,38.354295,-89.820742,39.64,189.64,306.00,-0.01,1.57,-45.47,10.01
1026,2026-04-15T14:17:06Z,38.354334,-89.820852,39.66,189.66,306.00,-1.34,-1.47,-45.30,10.25
1027,2026-04-15T14:17:07Z,38.354401,-89.820934,39.36,189.36,306.00,1.43,0.59,-44.62,9.87
1028,2026-04-15T14:17:08Z,38.354447,-89.821029,39.38,189.38,306.00,1.27,-0.35,-45.38,10.23
1029,2026-04-15T14:17:09Z,38.354499,-89.821119,40.83,190.83,306.00,0.33,1.36,-45.10,9.71
1030,2026-04-15T14:17:10Z,38.354548,-89.821207,40.76,190.76,306.00,-0.06,-0.08,-47.13,10.06
1031,2026-04-15T14:17:11Z,38.354615,-89.821309,39.54,189.54,306.00,-1.43,0.15,-46.24,10.49
1032,2026-04-15T14:17:12Z,38.354668,-89.821413,40.11,190.11,306.00,1.10,-1.95,-45.44,10.05
1033,2026-04-15T14:17:13Z,38.354711,-89.821481,39.13,189.13,306.00,0.73,0.26,-46.54,9.84
1034,2026-04-15T14:17:14Z,38.354781,-89.821581,40.50,190.50,306.00,0.05,0.30,-45.44,9.83
1035,2026-04-15T14:17:15Z,38.354844,-89.821678,40.17,190.17,306.00,-0.83,-0.22,-45.72,9.74
1036,2026-04-15T14:17:16Z,38.354868,-89.821767,39.79,189.79,306.00,-0.27,-0.99,-44.38,10.85
1037,2026-04-15T14:17:17Z,38.354945,-89.821879,40.61,190.61,306.00,-0.74,-2.09,-45.47,9.58
1038,2026-04-15T14:17:18Z,38.354970,-89.821960,39.83,189.83,306.00,0.38,0.40,-45.08,9.94
1039,2026-04-15T14:17:19Z,38.355047,-89.822044,40.60,190.60,306.00,-0.96,-2.04,-47.79,10.05
1040,2026-04-15T14:17:20Z,38.355084,-89.822152,39.99,189.99,306.00,-3.39,1.01,-46.51,10.51
1041,2026-04-15T14:17:21Z,38.355124,-89.822206,40.38,190.38,306.00,2.01,-0.34,-43.51,8.81
1042,2026-04-15T14:17:22Z,38.355185,-89.822322,40.06,190.06,306.00,0.19,1.20,-45.96,9.17
1043,2026-04-15T14:17:23Z,38.355251,-89.822409,40.01,190.01,306.00,0.96,2.42,-44.74,10.45
1044,2026-04-15T14:17:24Z,38.355309,-89.822511,40.34,190.34,306.00,0.66,1.11,-45.32,10.14
1045,2026-04-15T14:17:25Z,38.355350,-89.822623,40.11,190.11,306.00,-1.16,-0.58,-44.34,9.53
1046,2026-04-15T14:17:26Z,38.355410,-89.822690,39.91,189.91,306.00,-1.34,2.31,-43.38,10.11
1047,2026-04-15T14:17:27Z,38.355453,-89.822802,39.42,189.42,306.00,-1.40,0.46,-44.82,9.63
1048,2026-04-15T14:17:28Z,38.355519,-89.822879,40.11,190.11,306.00,2.34,2.42,-45.79,9.88
1049,2026-04-15T14:17:29Z,38.355567,-89.822977,39.87,189.87,306.00,-1.72,-0.41,-44.06,9.77
1050,2026-04-15T14:17:30Z,38.355629,-89.823056,40.07,190.07,306.00,-0.12,-0.18,-46.33,10.54
1051,2026-04-15T14:17:31Z,38.355680,-89.823148,39.52,189.52,306.00,2.99,0.34,-46.08,9.50
1052,2026-04-15T14:17:32Z,38.355720,-89.823245,40.54,190.54,306.00,2.41,1.09,-44.55,10.32
1053,2026-04-15T14:17:33Z,38.355786,-89.823350,39.71,189.71,306.00,1.15,-1.05,-44.75,9.44
1054,2026-04-15T14:17:34Z,38.355829,-89.823441,39.80,189.80,306.00,2.43,-0.63,-45.78,10.40
1055,2026-04-15T14:17:35Z,38.355898,-89.823529,39.72,189.72,306.00,1.28,-0.13,-44.91,9.87
1056,2026-04-15T14:17:36Z,38.355922,-89.823632,40.56,190.56,306.00,1.51,-2.55,-45.58,10.17
1057,2026-04-15T14:17:37Z,38.355990,-89.823708,41.04,191.04,306.00,-1.34,-1.14,-46.34,10.08
1058,2026-04-15T14:17:38Z,38.356052,-89.823810,39.68,189.68,306.00,2.02,-0.48,-45.52,10.46
1059,2026-04-15T14:17:39Z,38.356095,-89.823921,40.25,190.25,306.00,0.28,1.07,-44.98,10.27
1060,2026-04-15T14:17:40Z,38.356147,-89.823978,40.06,190.06,306.00,1.29,-0.40,-45.04,10.65
1061,2026-04-15T14:17:41Z,38.356192,-89.824073,41.39,191.39,306.00,0.45,0.73,-44.91,9.90
1062,2026-04-15T14:17:42Z,38.356250,-89.824172,39.27,189.27,306.00,0.35,0.10,-44.80,9.65
1063,2026-04-15T14:17:43Z,38.356309,-89.824259,39.47,189.47,306.00,1.61,0.14,-44.81,9.73
1064,2026-04-15T14:17:44Z,38.356368,-89.824386,40.75,190.75,306.00,-1.91,1.82,-43.20,10.08
1065,2026-04-15T14:17:45Z,38.356423,-89.824461,40.35,190.35,306.00,-2.05,3.84,-45.99,10.21
1066,2026-04-15T14:17:46Z,38.356481,-89.824551,40.13,190.13,306.00,2.10,2.68,-44.82,9.90
1067,2026-04-15T14:17:47Z,38.356510,-89.824652,40.34,190.34,306.00,-2.41,0.02,-44.69,9.11
1068,2026-04-15T14:17:48Z,38.356564,-89.824741,39.14,189.14,306.00,-0.23,0.44,-44.43,9.84
1069,2026-04-15T14:17:49Z,38.356604,-89.824811,38.94,188.94,306.00,-0.68,1.48,-44.45,10.21
1070,2026-04-15T14:17:50Z,38.356672,-89.824926,39.17,189.17,306.00,-1.10,-1.41,-46.12,9.96
1071,2026-04-15T14:17:51Z,38.356727,-89.825020,40.44,190.44,306.00,-2.24,-1.19,-44.97,9.78
1072,2026-04-15T14:17:52Z,38.356763,-89.825092,39.88,189.88,306.00,0.19,0.99,-44.34,9.94
1073,2026-04-15T14:17:53Z,38.356826,-89.825209,40.98,190.98,306.00,-1.52,-1.33,-44.10,9.16
1074,2026-04-15T14:17:54Z,38.356888,-89.825289,39.56,189.56,306.00,-1.45,-0.84,-45.76,10.13
1075,2026-04-15T14:17:55Z,38.356932,-89.825397,40.10,190.10,306.00,-1.23,-0.70,-44.58,10.12
1076,2026-04-15T14:17:56Z,38.356992,-89.825462,39.87,189.87,306.00,0.99,-1.50,-46.09,10.13
1077,2026-04-15T14:17:57Z,38.357032,-89.825567,39.90,189.90,306.00,0.18,0.30,-44.37,10.10
1078,2026-04-15T14:17:58Z,38.357093,-89.825656,40.30,190.30,306.00,-0.36,2.32,-41.41,9.44
1079,2026-04-15T14:17:59Z,38.357149,-89.825757,39.18,189.18,306.00,-0.10,-0.85,-43.23,10.04
1080,2026-04-15T14:18:00Z,38.357205,-89.825861,39.45,189.45,306.00,-0.95,-1.40,-46.69,10.29
1081,2026-04-15T14:18:01Z,38.357254,-89.825936,40.41,190.41,306.00,2.47,-1.78,-44.81,10.10
1082,2026-04-15T14:18:02Z,38.357312,-89.826054,39.90,189.90,306.00,0.34,-1.26,-44.35,9.56
1083,2026-04-15T14:18:03Z,38.357375,-89.826131,39.68,189.68,306.00,0.59,-1.39,-44.07,9.51
1084,2026-04-15T14:18:04Z,38.357429,-89.826201,40.91,190.91,306.00,0.69,-1.18,-46.33,10.04
1085,2026-04-15T14:18:05Z,38.357474,-89.826330,40.50,190.50,306.00,-0.31,2.60,-44.74,9.65
1086,2026-04-15T14:18:06Z,38.357524,-89.826410,40.43,190.43,306.00,-1.40,-1.48,-46.56,9.89
1087,2026-04-15T14:18:07Z,38.357561,-89.826492,39.96,189.96,306.00,1.18,0.27,-44.56,9.62
1088,2026-04-15T14:18:08Z,38.357617,-89.826597,40.17,190.17,306.00,1.51,1.16,-43.50,9.89
1089,2026-04-15T14:18:09Z,38.357681,-89.826692,40.02,190.02,306.00,1.63,-0.23,-44.29,10.93
1090,2026-04-15T14:18:10Z,38.357729,-89.826781,40.57,190.57,306.00,1.40,2.62,-45.50,10.17
1091,2026-04-15T14:18:11Z,38.357787,-89.826859,40.40,190.40,306.00,0.08,2.89,-45.56,9.85
1092,2026-04-15T14:18:12Z,38.357841,-89.826957,39.28,189.28,306.00,-2.02,0.32,-43.77,10.26
1093,2026-04-15T14:18:13Z,38.357885,-89.827073,39.99,189.99,306.00,0.18,0.34,-44.72,9.99
1094,2026-04-15T14:18:14Z,38.357930,-89.827136,38.92,188.92,306.00,1.21,-1.15,-46.45,9.86
1095,2026-04-15T14:18:15Z,38.357989,-89.827247,41.00,191.00,306.00,0.63,-0.30,-45.82,9.40
1096,2026-04-15T14:18:16Z,38.358036,-89.827348,40.17,190.17,306.00,1.97,-1.43,-47.12,10.27
1097,2026-04-15T14:18:17Z,38.358106,-89.827421,40.59,190.59,306.00,2.25,0.20,-42.98,9.24
1098,2026-04-15T14:18:18Z,38.358152,-89.827504,39.71,189.71,306.00,-0.77,-2.27,-44.76,10.86
1099,2026-04-15T14:18:19Z,38.358217,-89.827598,39.97,189.97,306.00,-0.02,2.02,-43.95,10.16
1100,2026-04-15T14:18:20Z,38.358255,-89.827694,39.99,189.99,306.00,-0.57,0.14,-45.57,10.48
1101,2026-04-15T14:18:21Z,38.358299,-89.827812,40.56,190.56,306.00,-1.19,0.74,-44.97,10.25
1102,2026-04-15T14:18:22Z,38.358373,-89.827896,40.00,190.00,306.00,1.72,0.79,-44.88,9.54
1103,2026-04-15T14:18:23Z,38.358440,-89.827970,40.71,190.71,306.00,-0.77,0.69,-44.95,10.13
1104,2026-04-15T14:18:24Z,38.358468,-89.828063,39.84,189.84,306.00,0.19,-2.25,-44.46,10.10
1105,2026-04-15T14:18:25Z,38.358531,-89.828169,40.13,190.13,306.00,-0.93,-0.94,-46.80,9.87
1106,2026-04-15T14:18:26Z,38.358582,-89.828277,39.78,189.78,306.00,-1.00,0.82,-44.91,9.17
1107,2026-04-15T14:18:27Z,38.358630,-89.828352,39.15,189.15,306.00,-0.63,0.05,-44.56,10.35
1108,2026-04-15T14:18:28Z,38.358659,-89.828431,39.83,189.83,306.00,-0.52,-0.92,-43.68,10.22
1109,2026-04-15T14:18:29Z,38.358725,-89.828537,39.73,189.73,306.00,1.35,1.04,-44.44,10.21
1110,2026-04-15T14:18:30Z,38.358783,-89.828636,40.17,190.17,306.00,0.71,-0.28,-44.79,10.48
1111,2026-04-15T14:18:31Z,38.358850,-89.828721,40.45,190.45,306.00,1.36,-0.54,-44.91,9.84
1112,2026-04-15T14:18:32Z,38.358899,-89.828834,39.87,189.87,306.00,0.25,1.25,-47.32,10.11
1113,2026-04-15T14:18:33Z,38.358932,-89.828900,40.37,190.37,306.00,-0.17,1.80,-42.77,10.78
1114,2026-04-15T14:18:34Z,38.358979,-89.829023,39.75,189.75,306.00,2.27,-0.40,-45.70,9.43
1115,2026-04-15T14:18:35Z,38.359064,-89.829090,39.71,189.71,306.00,-1.38,-1.05,-43.82,10.27
1116,2026-04-15T14:18:36Z,38.359098,-89.829196,39.77,189.77,306.00,-3.82,-2.34,-44.85,9.78
1117,2026-04-15T14:18:37Z,38.359171,-89.829275,39.74,189.74,306.00,-2.52,-0.38,-45.24,9.95
1118,2026-04-15T14:18:38Z,38.359206,-89.829369,40.20,190.20,306.00,3.30,0.80,-46.97,10.22
1119,2026-04-15T14:18:39Z,38.359252,-89.829469,39.55,189.55,306.00,2.12,0.12,-46.21,9.90
1120,2026-04-15T14:18:40Z,38.359330,-89.829563,39.97,189.97,306.00,0.77,-1.10,-44.94,10.09
1121,2026-04-15T14:18:41Z,38.359381,-89.829640,39.59,189.59,306.00,2.29,-0.39,-46.34,10.01
1122,2026-04-15T14:18:42Z,38.359417,-89.829740,39.95,189.95,306.00,0.39,-0.42,-44.50,10.02
1123,2026-04-15T14:18:43Z,38.359488,-89.829835,40.26,190.26,306.00,1.10,1.70,-47.02,10.45
1124,2026-04-15T14:18:44Z,38.359529,-89.829928,39.93,189.93,306.00,-0.20,-1.11,-44.66,9.66
1125,2026-04-15T14:18:45Z,38.359587,-89.830028,40.53,190.53,306.00,-0.90,0.12,-45.40,9.79
1126,2026-04-15T14:18:46Z,38.359643,-89.830120,40.27,190.27,306.00,-2.44,-0.08,-44.88,10.38
1127,2026-04-15T14:18:47Z,38.359670,-89.830210,39.90,189.90,306.00,2.00,0.19,-47.25,9.42
1128,2026-04-15T14:18:48Z,38.359736,-89.830307,39.94,189.94,306.00,-1.61,0.37,-45.97,9.69
1129,2026-04-15T14:18:49Z,38.359801,-89.830391,40.12,190.12,306.00,0.17,0.09,-44.85,9.77
1130,2026-04-15T14:18:50Z,38.359831,-89.830489,38.86,188.86,306.00,3.70,-1.46,-45.81,10.05
1131,2026-04-15T14:18:51Z,38.359906,-89.830591,39.48,189.48,306.00,0.23,1.30,-45.47,9.91
1132,2026-04-15T14:18:52Z,38.359946,-89.830678,39.65,189.65,306.00,2.05,-1.25,-46.16,10.12
1133,2026-04-15T14:18:53Z,38.360004,-89.830774,39.28,189.28,306.00,-2.78,-0.10,-45.74,9.47
1134,2026-04-15T14:18:54Z,38.360073,-89.830856,39.49,189.49,306.00,-0.70,-2.04,-45.08,9.56
1135,2026-04-15T14:18:55Z,38.360120,-89.830957,39.65,189.65,306.00,-2.21,0.13,-45.13,9.21
1136,2026-04-15T14:18:56Z,38.360165,-89.831062,40.44,190.44,306.00,-2.76,-1.66,-45.64,9.80
1137,2026-04-15T14:18:57Z,38.360215,-89.831158,40.44,190.44,306.00,1.27,2.15,-45.30,9.99
1138,2026-04-15T14:18:58Z,38.360263,-89.831225,39.13,189.13,306.00,-0.09,-0.64,-46.14,10.43
1139,2026-04-15T14:18:59Z,38.360310,-89.831328,40.23,190.23,306.00,-3.46,-1.03,-44.49,9.99
1140,2026-04-15T14:19:00Z,38.360391,-89.831419,40.19,190.19,306.00,-0.61,-1.73,-45.92,10.00
1141,2026-04-15T14:19:01Z,38.360415,-89.831504,40.43,190.43,306.00,-0.96,1.51,-42.78,9.92
1142,2026-04-15T14:19:02Z,38.360464,-89.831596,40.07,190.07,306.00,1.04,2.31,-45.13,10.13
1143,2026-04-15T14:19:03Z,38.360552,-89.831709,40.38,190.38,306.00,-2.13,0.63,-44.28,9.43
1144,2026-04-15T14:19:04Z,38.360580,-89.831782,39.64,189.64,306.00,-2.22,0.31,-44.71,10.44
1145,2026-04-15T14:19:05Z,38.360640,-89.831881,39.94,189.94,306.00,-2.20,1.50,-44.31,8.97
1146,2026-04-15T14:19:06Z,38.360704,-89.831973,40.84,190.84,306.00,1.55,-0.70,-45.55,9.94
1147,2026-04-15T14:19:07Z,38.360752,-89.832083,40.76,190.76,306.00,-0.01,2.07,-45.54,10.74
1148,2026-04-15T14:19:08Z,38.360795,-89.832157,39.72,189.72,306.00,1.34,0.98,-45.51,10.28
1149,2026-04-15T14:19:09Z,38.360836,-89.832247,39.82,189.82,306.00,-1.81,-0.43,-43.48,9.35
1150,2026-04-15T14:19:10Z,38.360906,-89.832355,39.46,189.46,306.00,-1.53,0.24,-43.89,9.60
1151,2026-04-15T14:19:11Z,38.360980,-89.832417,39.76,189.76,306.00,0.15,2.61,-44.49,10.38
1152,2026-04-15T14:19:12Z,38.361004,-89.832519,39.60,189.60,306.00,-0.47,-0.40,-47.08,9.75
1153,2026-04-15T14:19:13Z,38.361070,-89.832593,39.38,189.38,306.00,-2.55,-0.12,-45.83,10.54
1154,2026-04-15T14:19:14Z,38.361116,-89.832710,39.35,189.35,306.00,1.11,-1.39,-43.76,9.93
1155,2026-04-15T14:19:15Z,38.361179,-89.832814,40.71,190.71,306.00,-0.92,0.80,-44.05,9.22
1156,2026-04-15T14:19:16Z,38.361230,-89.832890,40.02,190.02,306.00,0.05,-2.20,-44.10,10.28
1157,2026-04-15T14:19:17Z,38.361278,-89.832996,39.71,189.71,306.00,-1.40,0.11,-45.70,10.78
1158,2026-04-15T14:19:18Z,38.361325,-89.833074,40.20,190.20,306.00,1.22,1.40,-45.07,9.88
1159,2026-04-15T14:19:19Z,38.361375,-89.833188,39.05,189.05,306.00,-1.06,-1.74,-45.85,10.62
1160,2026-04-15T14:19:20Z,38.361421,-89.833260,39.96,189.96,306.00,-1.21,-1.50,-43.88,9.61
1161,2026-04-15T14:19:21Z,38.361471,-89.833365,40.24,190.24,306.00,0.34,-0.21,-47.35,10.15
1162,2026-04-15T14:19:22Z,38.361537,-89.833464,39.34,189.34,306.00,1.89,-0.56,-44.64,10.58
1163,2026-04-15T14:19:23Z,38.361590,-89.833573,39.79,189.79,306.00,-0.17,-1.50,-43.87,10.35
1164,2026-04-15T14:19:24Z,38.361646,-89.833657,39.72,189.72,306.00,-1.48,1.14,-45.54,9.83
1165,2026-04-15T14:19:25Z,38.361697,-89.833716,39.67,189.67,306.00,0.00,-0.68,-45.33,9.56
1166,2026-04-15T14:19:26Z,38.361740,-89.833847,39.80,189.80,306.00,-1.65,4.26,-42.58,9.48
1167,2026-04-15T14:19:27Z,38.361823,-89.833926,39.45,189.45,306.00,-1.54,-0.41,-45.93,10.22
1168,2026-04-15T14:19:28Z,38.361862,-89.834016,40.16,190.16,306.00,-0.30,-2.72,-45.10,9.76
1169,2026-04-15T14:19:29Z,38.361904,-89.834103,39.76,189.76,306.00,0.12,2.19,-45.14,9.60
1170,2026-04-15T14:19:30Z,38.361976,-89.834229,39.57,189.57,306.00,-2.00,-4.11,-44.95,9.89
1171,2026-04-15T14:19:31Z,38.362004,-89.834303,39.93,189.93,306.00,-0.93,0.93,-45.79,9.91
1172,2026-04-15T14:19:32Z,38.362076,-89.834372,39.21,189.21,306.00,1.38,-1.91,-45.58,9.65
1173,2026-04-15T14:19:33Z,38.362120,-89.834468,40.59,190.59,306.00,0.81,0.50,-43.37,9.94
1174,2026-04-15T14:19:34Z,38.362171,-89.834573,39.90,189.90,306.00,-1.95,-4.04,-43.53,9.48
1175,2026-04-15T14:19:35Z,38.362242,-89.834684,40.42,190.42,306.00,-0.30,0.93,-45.10,10.16
1176,2026-04-15T14:19:36Z,38.362301,-89.834747,39.61,189.61,306.00,2.07,-0.40,-45.22,9.57
1177,2026-04-15T14:19:37Z,38.362331,-89.834849,40.58,190.58,306.00,-3.45,-0.83,-45.79,9.62
1178,2026-04-15T14:19:38Z,38.362377,-89.834962,39.53,189.53,306.00,1.44,-1.63,-45.23,9.42
1179,2026-04-15T14:19:39Z,38.362449,-89.835040,40.19,190.19,306.00,0.86,-0.87,-46.04,10.40
1180,2026-04-15T14:19:40Z,38.362500,-89.835126,39.64,189.64,306.00,-0.08,-2.67,-44.52,9.86
1181,2026-04-15T14:19:41Z,38.362551,-89.835229,39.58,189.58,306.00,-0.30,3.03,-44.15,9.84
1182,2026-04-15T14:19:42Z,38.362596,-89.835321,40.04,190.04,306.00,-1.75,-0.64,-44.56,9.93
1183,2026-04-15T14:19:43Z,38.362637,-89.835422,39.92,189.92,306.00,-2.58,1.78,-43.82,9.84
1184,2026-04-15T14:19:44Z,38.362719,-89.835505,40.29,190.29,306.00,0.81,1.73,-44.84,10.49
1185,2026-04-15T14:19:45Z,38.362748,-89.835587,40.25,190.25,306.00,1.64,0.24,-45.21,10.27
1186,2026-04-15T14:19:46Z,38.362816,-89.835687,39.59,189.59,306.00,-3.20,1.68,-44.15,10.38
1187,2026-04-15T14:19:47Z,38.362858,-89.835765,39.80,189.80,306.00,-2.15,-1.85,-44.55,10.12
1188,2026-04-15T14:19:48Z,38.362908,-89.835884,40.46,190.46,306.00,-1.00,-0.24,-43.50,9.97
1189,2026-04-15T14:19:49Z,38.362974,-89.835963,40.32,190.32,306.00,2.70,1.96,-45.36,9.77
1190,2026-04-15T14:19:50Z,38.363019,-89.836046,40.48,190.48,305.99,1.03,0.52,-46.59,10.40
1191,2026-04-15T14:19:51Z,38.363083,-89.836153,40.12,190.12,305.99,1.58,-0.63,-46.16,9.99
1192,2026-04-15T14:19:52Z,38.363136,-89.836234,40.77,190.77,305.99,0.51,1.35,-46.02,9.98
